{ Units, Wavelength Units } SI Nanometers
{ Thickness } 3
{ Conductivity } 1.0
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.9 0.06
{ Manufacturer: Roehm }
{ Type: Coated }
{ Coated Side: Back }
{ Material: PMMA }

1075	0.466	0.416	0.442
1080	0.462	0.421	0.447
1084	0.457	0.426	0.452
1089	0.452	0.431	0.457
1094	0.447	0.435	0.462
1098	0.441	0.438	0.467
1103	0.435	0.440	0.472
1108	0.429	0.440	0.476
1112	0.421	0.438	0.480
1117	0.413	0.433	0.484
1121	0.404	0.426	0.488
1126	0.394	0.418	0.492
1131	0.384	0.409	0.495
1135	0.373	0.399	0.499
1140	0.363	0.388	0.502
1144	0.353	0.378	0.506
1149	0.342	0.366	0.509
1154	0.332	0.354	0.512
1158	0.321	0.343	0.516
1163	0.312	0.333	0.520
1167	0.304	0.328	0.524
1172	0.300	0.327	0.528
1177	0.299	0.334	0.532
1181	0.302	0.348	0.536
1186	0.307	0.367	0.540
1190	0.313	0.389	0.545
1195	0.318	0.412	0.549
1200	0.323	0.434	0.553
1204	0.327	0.454	0.557
1209	0.330	0.472	0.561
1214	0.331	0.487	0.564
1218	0.332	0.500	0.567
1223	0.332	0.511	0.571
1227	0.331	0.519	0.574
1232	0.329	0.526	0.577
1237	0.327	0.531	0.580
1241	0.325	0.536	0.584
1246	0.323	0.540	0.587
1250	0.320	0.544	0.589
1255	0.318	0.548	0.592
1260	0.315	0.552	0.595
1264	0.313	0.556	0.598
1269	0.310	0.559	0.601
1273	0.307	0.563	0.604
1278	0.305	0.566	0.607
1283	0.302	0.570	0.610
1287	0.300	0.572	0.613
1292	0.297	0.575	0.616
1296	0.294	0.578	0.619
1301	0.292	0.580	0.622
1306	0.289	0.582	0.625
1310	0.286	0.583	0.627
1315	0.282	0.581	0.630
1320	0.277	0.575	0.633
1324	0.271	0.563	0.635
1329	0.263	0.544	0.638
1333	0.253	0.516	0.640
1338	0.241	0.484	0.643
1343	0.230	0.453	0.645
1347	0.220	0.427	0.647
1352	0.212	0.406	0.649
1356	0.204	0.389	0.652
1361	0.198	0.376	0.654
1366	0.193	0.365	0.656
1370	0.189	0.357	0.658
1375	0.186	0.353	0.661
1379	0.184	0.353	0.663
1384	0.183	0.355	0.665
1389	0.182	0.359	0.668
1393	0.182	0.365	0.670
1398	0.182	0.372	0.672
1403	0.181	0.377	0.674
1407	0.181	0.381	0.676
1412	0.180	0.384	0.679
1416	0.178	0.385	0.681
1421	0.177	0.388	0.683
1426	0.177	0.395	0.685
1430	0.178	0.405	0.687
1435	0.179	0.418	0.689
1439	0.182	0.437	0.691
1444	0.185	0.458	0.693
